,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var1(t)
1221,0.38993707,0.08433735,0.41975313,0.5866262,0.43396226
1222,0.43396226,0.10843372,0.49382716,0.60790277,0.19496855
1223,0.19496855,0.072289154,0.35802472,0.48024318,0.28301886
1224,0.28301886,0.08433735,0.4074074,0.5349544,0.16981131
1225,0.16981131,0.072289154,0.32098764,0.45288754,0.17924526
1226,0.17924526,0.072289154,0.3333333,0.46352586,0.18867925
1227,0.18867925,0.072289154,0.34567904,0.47416413,0.13836476
1228,0.13836476,0.04819277,0.25925928,0.4650456,0.327044
1229,0.327044,0.09638554,0.4320988,0.556231,0.3333333
1230,0.3333333,0.08433735,0.44444448,0.5592705,0.327044
1231,0.327044,0.08433735,0.38271606,0.556231,0.34905657
1232,0.34905657,0.090361446,0.42592597,0.5668693,0.37106916
1233,0.37106916,0.09638554,0.46913582,0.5775076,0.34276727
1234,0.34276727,0.08433735,0.36419755,0.5638298,0.3144654
1235,0.3144654,0.072289154,0.25925928,0.550152,0.2515723
1236,0.2515723,0.08433735,0.38271606,0.51975685,0.27044025
1237,0.27044025,0.08433735,0.34567904,0.5288754,0.18867925
1238,0.18867925,0.04819277,0.2345679,0.4893617,0.2924528
1239,0.2924528,0.06626506,0.30864197,0.5395137,0.39622638
1240,0.39622638,0.08433735,0.38271606,0.58966565,0.36477986
1241,0.36477986,0.072289154,0.18518518,0.57446814,0.37735847
1242,0.37735847,0.072289154,0.2469136,0.5805471,0.38993707
1243,0.38993707,0.08433735,0.2962963,0.5866262,0.45283017
1244,0.45283017,0.10843372,0.2345679,0.6170213,0.45911947
1245,0.45911947,0.12048192,0.41975313,0.6200608,0.34591192
1246,0.34591192,0.09638554,0.3703704,0.5653496,0.2327044
1247,0.2327044,0.072289154,0.32098764,0.5106383,0.20754716
1248,0.20754716,0.024096385,0.11111112,0.49848026,0.30817607
1249,0.30817607,0.09638554,0.34567904,0.54711246,0.327044
1250,0.327044,0.09638554,0.53086424,0.556231,0.20754716
1251,0.20754716,0.06024096,0.32098764,0.49848026,0.3207547
1252,0.3207547,0.09638554,0.5555556,0.5075988,0.37735847
1253,0.37735847,0.09638554,0.4814815,0.55775076,0.43396226
1254,0.43396226,0.09638554,0.4074074,0.60790277,0.26415092
1255,0.26415092,0.09638554,0.46913582,0.5015198,0.2389937
1256,0.2389937,0.10843372,0.4074074,0.51367784,0.28930816
1257,0.28930816,0.10843372,0.2469136,0.5379939,0.14465407
1258,0.14465407,0.04819277,0.2345679,0.4680851,0.3333333
1259,0.3333333,0.06024096,0.5802469,0.49848026,0.2914046
1260,0.2914046,0.06024096,0.45679015,0.49848026,0.2494759
1261,0.2494759,0.06024096,0.3333333,0.49848026,0.20754716
1262,0.20754716,0.06024096,0.20987655,0.49848026,0.21383646
1263,0.21383646,0.08433735,0.38271606,0.5015198,0.23584905
1264,0.23584905,0.07831325,0.30864197,0.51215804,0.2578616
1265,0.2578616,0.072289154,0.2345679,0.5227964,0.2515723
1266,0.2515723,0.072289154,0.2345679,0.51975685,0.13207546
1267,0.13207546,0.024096385,0.11111112,0.4620061,0.2515723
1268,0.2515723,0.04819277,0.12345679,0.51975685,0.29559746
1269,0.29559746,0.072289154,0.18518518,0.54103345,0.30817607
1270,0.30817607,0.072289154,0.25925928,0.54711246,0.17610061
1271,0.17610061,0.06024096,0.17283951,0.4832827,0.26415092
1272,0.26415092,0.06024096,0.16049384,0.5258359,0.20754716
1273,0.20754716,0.072289154,0.2345679,0.49848026,0.163522
1274,0.163522,0.06024096,0.21604939,0.47720367,0.11949686
1275,0.11949686,0.04819277,0.19753085,0.45592707,0.2389937
1276,0.2389937,0.06024096,0.18518518,0.51367784,0.2159329
1277,0.2159329,0.06024096,0.18518518,0.50253296,0.1928721
1278,0.1928721,0.06024096,0.18518518,0.49138808,0.16981131
1279,0.16981131,0.06024096,0.18518518,0.48024318,0.062893085
1280,0.062893085,0.024096385,0.13580246,0.42857146,0.08176101
1281,0.08176101,0.024096385,0.12345679,0.43769,0.100628935
1282,0.100628935,0.024096385,0.11111112,0.44680852,0.18867925
1283,0.18867925,0.09638554,0.32098764,0.4893617,0.13207546
1284,0.13207546,0.06024096,0.2345679,0.4620061,0.11949686
1285,0.11949686,0.04819277,0.18518518,0.45592707,0.10691824
1286,0.10691824,0.036144577,0.13580246,0.44984806,0.21383646
1287,0.21383646,0.04819277,0.16872428,0.5015198,0.3207547
1288,0.3207547,0.06024096,0.2016461,0.55319154,0.42767295
1289,0.42767295,0.072289154,0.2345679,0.6048632,0.27672955
1290,0.27672955,0.072289154,0.27160496,0.5319149,0.34591192
1291,0.34591192,0.06024096,0.22222222,0.5653496,0.44025156
1292,0.44025156,0.072289154,0.2469136,0.61094224,0.30817607
1293,0.30817607,0.072289154,0.2345679,0.54711246,0.17610061
1294,0.17610061,0.024096385,0.09876543,0.4832827,0.1981132
1295,0.1981132,0.042168677,0.14814816,0.49392098,0.22012576
1296,0.22012576,0.06024096,0.19753085,0.5045593,0.27044025
1297,0.27044025,0.06024096,0.20987655,0.5288754,0.36477986
1298,0.36477986,0.09638554,0.32098764,0.57446814,0.36477986
1299,0.36477986,0.10843372,0.25925928,0.57446814,0.32547167
1300,0.32547167,0.09638554,0.25308645,0.5554711,0.2861635
1301,0.2861635,0.08433735,0.2469136,0.53647417,0.24685532
1302,0.24685532,0.072289154,0.24074073,0.5174772,0.20754716
1303,0.20754716,0.06024096,0.2345679,0.49848026,0.22641507
1304,0.22641507,0.036144577,0.11111112,0.5075988,0.26415092
1305,0.26415092,0.072289154,0.22222222,0.5258359,0.26415092
1306,0.26415092,0.072289154,0.22222222,0.5258359,0.35220125
1307,0.35220125,0.06024096,0.22222222,0.56838906,0.163522
1308,0.163522,0.024096385,0.11111112,0.47720367,0.20125785
1309,0.20125785,0.024096385,0.11111112,0.49544075,0.2389937
1310,0.2389937,0.024096385,0.11111112,0.51367784,0.327044
1311,0.327044,0.072289154,0.2345679,0.556231,0.2389937
1312,0.2389937,0.072289154,0.2345679,0.51367784,0.163522
1313,0.163522,0.06024096,0.22222222,0.47720367,0.13836476
1314,0.13836476,0.06024096,0.19753085,0.4650456,0.08176101
1315,0.08176101,0.024096385,0.11111112,0.43769,0.08805031
1316,0.08805031,0.036144577,0.154321,0.4407295,0.09433962
1317,0.09433962,0.04819277,0.19753085,0.443769,0.22012576
1318,0.22012576,0.072289154,0.25925928,0.5045593,0.17610061
1319,0.17610061,0.06024096,0.22222222,0.4832827,0.2327044
1320,0.2327044,0.06024096,0.18518518,0.5106383,0.27672955
1321,0.27672955,0.06024096,0.19753085,0.5319149,0.3207547
1322,0.3207547,0.06024096,0.19753085,0.55319154,0.40566036
1323,0.40566036,0.05421686,0.18518518,0.59422493,0.49056605
1324,0.49056605,0.04819277,0.17283951,0.6352584,0.22012576
1325,0.22012576,0.036144577,0.13580246,0.5045593,0.41509435
1326,0.41509435,0.072289154,0.20987655,0.5987842,0.18867925
1327,0.18867925,0.04819277,0.14814816,0.4893617,0.16666666
1328,0.16666666,0.036144577,0.13580246,0.4787234,0.14465407
1329,0.14465407,0.024096385,0.12345679,0.4680851,0.19496855
1330,0.19496855,0.06024096,0.2345679,0.49240124,0.09433962
1331,0.09433962,0.024096385,0.11111112,0.443769,0.22641507
1332,0.22641507,0.04819277,0.13580246,0.5075988,0.28301886
1333,0.28301886,0.09638554,0.4074074,0.5349544,0.5283019
1334,0.5283019,0.072289154,0.22222222,0.65653497,0.46540877
1335,0.46540877,0.072289154,0.23148148,0.53115505,0.40251568
1336,0.40251568,0.072289154,0.24074073,0.4057751,0.33962262
1337,0.33962262,0.072289154,0.25,0.40653497,0.27672955
1338,0.27672955,0.072289154,0.25925928,0.5319149,0.42767295
1339,0.42767295,0.072289154,0.22222222,0.6048632,0.27044025
1340,0.27044025,0.036144577,0.16049384,0.5288754,0.17610061
1341,0.17610061,0.036144577,0.12345679,0.4832827,0.16981131
1342,0.16981131,0.06024096,0.16049384,0.48024318,0.15303981
1343,0.15303981,0.04819277,0.14403291,0.4721378,0.13626835
1344,0.13626835,0.036144577,0.12757201,0.46403244,0.11949686
1345,0.11949686,0.024096385,0.11111112,0.45592707,0.24528301
1346,0.24528301,0.06024096,0.17283951,0.5167173,0.38993707
1347,0.38993707,0.06024096,0.19753085,0.5866262,0.38364777
1348,0.38364777,0.072289154,0.25925928,0.58358663,0.43396226
1349,0.43396226,0.06024096,0.19753085,0.60790277,0.30817607
1350,0.30817607,0.06024096,0.18518518,0.54711246,0.31761006
1351,0.31761006,0.05421686,0.16666667,0.55167174,0.327044
1352,0.327044,0.04819277,0.14814816,0.556231,0.2735849
1353,0.2735849,0.042168677,0.13580246,0.53039515,0.22012576
1354,0.22012576,0.036144577,0.12345679,0.5045593,0.44025156
1355,0.44025156,0.06024096,0.18518518,0.61094224,0.42767295
1356,0.42767295,0.06024096,0.22222222,0.6048632,0.35220125
1357,0.35220125,0.06024096,0.17283951,0.56838906,0.28301886
1358,0.28301886,0.06024096,0.18518518,0.5349544,0.21383646
1359,0.21383646,0.06024096,0.19753085,0.5015198,0.30188677
1360,0.30188677,0.12048192,0.5185185,0.544073,0.29559746
1361,0.29559746,0.06024096,0.19753085,0.54103345,0.21383646
1362,0.21383646,0.04819277,0.14814816,0.5015198,0.11949686
1363,0.11949686,0.036144577,0.12345679,0.45592707,0.08805031
1364,0.08805031,0.036144577,0.12345679,0.4407295,0.16037735
1365,0.16037735,0.04819277,0.14814816,0.47568393,0.2327044
1366,0.2327044,0.06024096,0.17283951,0.5106383,0.2515723
1367,0.2515723,0.04819277,0.14814816,0.51975685,0.30817607
1368,0.30817607,0.06024096,0.19753085,0.54711246,0.2578616
1369,0.2578616,0.04819277,0.11111112,0.5227964,0.1572327
1370,0.1572327,0.04819277,0.16049384,0.47416413,0.07547169
1371,0.07547169,0.036144577,0.09876543,0.43465048,0.11792452
1372,0.11792452,0.039156623,0.11419754,0.45516717,0.16037735
1373,0.16037735,0.042168677,0.12962963,0.47568393,0.20283017
1374,0.20283017,0.045180723,0.14506172,0.49620062,0.24528301
1375,0.24528301,0.04819277,0.16049384,0.5167173,0.30188677
1376,0.30188677,0.024096385,0.074074075,0.544073,0.18867925
1377,0.18867925,0.04819277,0.16049384,0.4893617,0.22851151
1378,0.22851151,0.044176705,0.15637858,0.508612,0.2683438
1379,0.2683438,0.04016064,0.15226339,0.52786225,0.30817607
1380,0.30817607,0.036144577,0.14814816,0.54711246,0.41509435
1381,0.41509435,0.05421686,0.14814816,0.3951368,0.5220126
1382,0.5220126,0.072289154,0.14814816,0.65045595,0.24528301
1383,0.24528301,0.06024096,0.16049384,0.5167173,0.28301886
1384,0.28301886,0.10843372,0.11111112,0.5349544,0.18867925
1385,0.18867925,0.072289154,0.024691358,0.4893617,0.26100627
1386,0.26100627,0.072289154,0.074074075,0.52431613,0.3333333
1387,0.3333333,0.072289154,0.12345679,0.5592705,0.22012576
1388,0.22012576,0.06024096,0.18518518,0.5045593,0.18867925
1389,0.18867925,0.06024096,0.18518518,0.4893617,0.17295596
1390,0.17295596,0.036144577,0.12345679,0.48176295,0.1572327
1391,0.1572327,0.012048192,0.061728403,0.47416413,0.28930816
1392,0.28930816,0.04819277,0.16049384,0.5379939,0.2389937
1393,0.2389937,0.05421686,0.17283951,0.51367784,0.18867925
1394,0.18867925,0.06024096,0.18518518,0.4893617,0.2327044
1395,0.2327044,0.04819277,0.13580246,0.5106383,0.18238991
1396,0.18238991,0.04819277,0.12345679,0.48632222,0.18867925
1397,0.18867925,0.024096385,0.049382716,0.4893617,0.22012576
1398,0.22012576,0.04819277,0.12345679,0.5045593,0.21383646
1399,0.21383646,0.06024096,0.19753085,0.5015198,0.18238991
1400,0.18238991,0.042168677,0.154321,0.48632222,0.1509434
1401,0.1509434,0.024096385,0.11111112,0.47112465,0.20754716
1402,0.20754716,0.072289154,0.27160496,0.49848026,0.2327044
1403,0.2327044,0.036144577,0.09876543,0.5106383,0.22012576
1404,0.22012576,0.04819277,0.08641975,0.5045593,0.100628935
1405,0.100628935,0.024096385,0.08641975,0.44680852,0.27672955
1406,0.27672955,0.04819277,0.09876543,0.5319149,0.26729557
1407,0.26729557,0.042168677,0.117283955,0.5273557,0.2578616
1408,0.2578616,0.036144577,0.13580246,0.5227964,0.24528301
1409,0.24528301,0.04819277,0.13580246,0.5167173,0.19496855
1410,0.19496855,0.036144577,0.13580246,0.49240124,0.2389937
1411,0.2389937,0.06024096,0.18518518,0.51367784,0.17610061
1412,0.17610061,0.06024096,0.11111112,0.4832827,0.327044
1413,0.327044,0.04819277,0.14814816,0.556231,0.22955975
1414,0.22955975,0.04819277,0.1419753,0.50911856,0.13207546
1415,0.13207546,0.04819277,0.13580246,0.4620061,0.26415092
1416,0.26415092,0.04819277,0.13580246,0.5258359,0.20754716
1417,0.20754716,0.04819277,0.19753085,0.49848026,0.22138363
1418,0.22138363,0.04819277,0.18765433,0.5051672,0.23522013
1419,0.23522013,0.04819277,0.17777778,0.5118541,0.24905658
1420,0.24905658,0.04819277,0.16790123,0.51854104,0.26289305
1421,0.26289305,0.04819277,0.15802468,0.52522796,0.27672955
1422,0.27672955,0.04819277,0.14814816,0.5319149,0.2515723
1423,0.2515723,0.06024096,0.20987655,0.51975685,0.26415092
1424,0.26415092,0.04819277,0.14814816,0.5258359,0.27672955
1425,0.27672955,0.04819277,0.17283951,0.5319149,0.2389937
1426,0.2389937,0.04819277,0.13580246,0.51367784,0.10691824
1427,0.10691824,0.024096385,0.074074075,0.44984806,0.111635216
1428,0.111635216,0.02710843,0.08024691,0.45212767,0.11635219
1429,0.11635219,0.030120477,0.08641975,0.4544073,0.121069185
1430,0.121069185,0.03313253,0.0925926,0.45668694,0.12578616
1431,0.12578616,0.036144577,0.09876543,0.45896658,0.11949686
1432,0.11949686,0.036144577,0.09876543,0.45592707,0.2578616
1433,0.2578616,0.06024096,0.12345679,0.5227964,0.12578616
1434,0.12578616,0.036144577,0.08641975,0.45896658,0.100628935
1435,0.100628935,0.036144577,0.061728403,0.44680852,0.1572327
1436,0.1572327,0.06024096,0.13580246,0.47416413,0.10691824
1437,0.10691824,0.04819277,0.13580246,0.44984806,0.09433962
1438,0.09433962,0.036144577,0.12345679,0.443769,0.22012576
1439,0.22012576,0.072289154,0.16049384,0.5045593,0.19496855
1440,0.19496855,0.036144577,0.14814816,0.49240124,0.21383646
1441,0.21383646,0.072289154,0.22222222,0.5015198,0.17190772
1442,0.17190772,0.06024096,0.18106996,0.48125637,0.12997904
1443,0.12997904,0.04819277,0.13991772,0.46099293,0.08805031
1444,0.08805031,0.036144577,0.09876543,0.4407295,0.11949686
1445,0.11949686,0.04819277,0.12345679,0.45592707,0.163522
1446,0.163522,0.036144577,0.13580246,0.47720367,0.26415092
1447,0.26415092,0.04819277,0.11111112,0.5258359,0.11320754
1448,0.11320754,0.036144577,0.09876543,0.45288754,0.11949686
1449,0.11949686,0.030120477,0.06790124,0.45592707,0.12578616
1450,0.12578616,0.024096385,0.03703703,0.45896658,0.29559746
1451,0.29559746,0.04819277,0.14814816,0.54103345,0.34591192
1452,0.34591192,0.06024096,0.16049384,0.5653496,0.38364777
1453,0.38364777,0.04819277,0.13580246,0.58358663,0.35010478
1454,0.35010478,0.056224905,0.16049384,0.5673759,0.31656185
1455,0.31656185,0.06425702,0.18518518,0.55116516,0.28301886
1456,0.28301886,0.072289154,0.20987655,0.5349544,0.3144654
1457,0.3144654,0.06626506,0.17901234,0.550152,0.34591192
1458,0.34591192,0.06024096,0.14814816,0.5653496,0.37106916
1459,0.37106916,0.06024096,0.13580246,0.5775076,0.3144654
1460,0.3144654,0.04819277,0.11111112,0.550152,0.40880498
1461,0.40880498,0.072289154,0.17283951,0.5957447,0.37106916
1462,0.37106916,0.06024096,0.13580246,0.5775076,0.327044
1463,0.327044,0.06626506,0.17283951,0.556231,0.28301886
1464,0.28301886,0.072289154,0.20987655,0.5349544,0.2389937
1465,0.2389937,0.056224905,0.19341563,0.51367784,0.19496855
1466,0.19496855,0.04016064,0.17695473,0.49240124,0.1509434
1467,0.1509434,0.024096385,0.16049384,0.47112465,0.1572327
1468,0.1572327,0.04819277,0.09876543,0.47416413,0.27672955
1469,0.27672955,0.06024096,0.14814816,0.5319149,0.29874212
1470,0.29874212,0.06024096,0.13580246,0.5425532,0.3207547
1471,0.3207547,0.06024096,0.12345679,0.55319154,0.11949686
1472,0.11949686,0.04819277,0.09876543,0.45592707,0.13207546
1473,0.13207546,0.13253012,0.25925928,0.4620061,0.19496855
1474,0.19496855,0.024096385,0.074074075,0.49240124,0.40251568
1475,0.40251568,0.09638554,0.20987655,0.5927052,0.3333333
1476,0.3333333,0.06024096,0.13580246,0.5592705,0.14465407
1477,0.14465407,0.13253012,0.28395063,0.38905776,0.100628935
1478,0.100628935,0.10843372,0.20987655,0.43465048,0.1572327
1479,0.1572327,0.07831325,0.16049384,0.4680851,0.21383646
1480,0.21383646,0.04819277,0.11111112,0.5015198,0.30188677
1481,0.30188677,0.04819277,0.13580246,0.544073,0.38993707
1482,0.38993707,0.072289154,0.14814816,0.5866262,0.36477986
1483,0.36477986,0.06024096,0.11111112,0.57446814,0.2798742
1484,0.2798742,0.042168677,0.08641975,0.5334347,0.19496855
1485,0.19496855,0.024096385,0.061728403,0.49240124,0.2515723
1486,0.2515723,0.072289154,0.18518518,0.51975685,0.1981132
1487,0.1981132,0.05421686,0.12962963,0.49392098,0.14465407
1488,0.14465407,0.036144577,0.074074075,0.4680851,0.1509434
1489,0.1509434,0.05421686,0.12962963,0.47112465,0.1572327
1490,0.1572327,0.072289154,0.18518518,0.47416413,0.08805031
1491,0.08805031,0.036144577,0.11111112,0.4407295,0.27672955
1492,0.27672955,0.06024096,0.13580246,0.5319149,0.22641507
1493,0.22641507,0.036144577,0.08641975,0.5075988,0.3333333
1494,0.3333333,0.072289154,0.20987655,0.5592705,0.28930816
1495,0.28930816,0.06024096,0.14814816,0.5379939,0.40251568
1496,0.40251568,0.072289154,0.20987655,0.5927052,0.42138365
1497,0.42138365,0.072289154,0.18518518,0.6018237,0.44654086
1498,0.44654086,0.072289154,0.20370372,0.6139818,0.47169808
1499,0.47169808,0.072289154,0.22222222,0.6261399,0.42138365
1500,0.42138365,0.072289154,0.14814816,0.6018237,0.27672955
1501,0.27672955,0.04819277,0.14814816,0.5319149,0.39622638
1502,0.39622638,0.072289154,0.16049384,0.58966565,0.35849056
1503,0.35849056,0.06024096,0.17283951,0.5714286,0.24528301
1504,0.24528301,0.06024096,0.14814816,0.5167173,0.24737942
1505,0.24737942,0.06425702,0.14814816,0.5177305,0.2494759
1506,0.2494759,0.0682731,0.14814816,0.5187437,0.2515723
1507,0.2515723,0.072289154,0.14814816,0.51975685,0.13836476
1508,0.13836476,0.036144577,0.08641975,0.4650456,0.327044
1509,0.327044,0.072289154,0.16049384,0.556231,0.3333333
1510,0.3333333,0.06024096,0.14814816,0.5592705,0.3144654
1511,0.3144654,0.072289154,0.22222222,0.550152,0.27882597
1512,0.27882597,0.0682731,0.19341563,0.5329281,0.24318656
1513,0.24318656,0.06425702,0.16460906,0.51570415,0.20754716
1514,0.20754716,0.06024096,0.13580246,0.49848026,0.17610061
1515,0.17610061,0.06024096,0.16049384,0.4832827,0.1572327
1516,0.1572327,0.036144577,0.061728403,0.47416413,0.12264151
1517,0.12264151,0.036144577,0.06790124,0.4574468,0.08805031
1518,0.08805031,0.036144577,0.074074075,0.4407295,0.2389937
1519,0.2389937,0.072289154,0.17283951,0.51367784,0.13207546
1520,0.13207546,0.036144577,0.09876543,0.4620061,0.28301886
1521,0.28301886,0.072289154,0.19753085,0.5349544,0.24528301
1522,0.24528301,0.072289154,0.19753085,0.5167173,0.20754716
1523,0.20754716,0.06024096,0.16049384,0.49848026,0.12578616
1524,0.12578616,0.036144577,0.09876543,0.45896658,0.13836476
1525,0.13836476,0.036144577,0.08641975,0.4650456,0.13207546
1526,0.13207546,0.036144577,0.0925926,0.4620061,0.12578616
1527,0.12578616,0.036144577,0.09876543,0.45896658,0.14779872
1528,0.14779872,0.036144577,0.09876543,0.46960488,0.16981131
1529,0.16981131,0.036144577,0.09876543,0.48024318,0.1918239
1530,0.1918239,0.036144577,0.09876543,0.49088147,0.21383646
1531,0.21383646,0.036144577,0.09876543,0.5015198,0.27672955
1532,0.27672955,0.036144577,0.08641975,0.5319149,0.2515723
1533,0.2515723,0.036144577,0.074074075,0.51975685,0.23584905
1534,0.23584905,0.04819277,0.12345679,0.51215804,0.22012576
1535,0.22012576,0.06024096,0.17283951,0.5045593,0.33962262
1536,0.33962262,0.072289154,0.18518518,0.56231004,0.35220125
1537,0.35220125,0.072289154,0.20987655,0.56838906,0.43396226
1538,0.43396226,0.04819277,0.074074075,0.60790277,0.26415092
1539,0.26415092,0.04819277,0.09876543,0.5258359,0.26100627
1540,0.26100627,0.04819277,0.09876543,0.52431613,0.2578616
1541,0.2578616,0.04819277,0.09876543,0.5227964,0.2389937
1542,0.2389937,0.06024096,0.22222222,0.51367784,0.22012576
1543,0.22012576,0.04819277,0.11111112,0.5045593,0.22641507
1544,0.22641507,0.06024096,0.14814816,0.5075988,0.2327044
1545,0.2327044,0.072289154,0.18518518,0.5106383,0.24528301
1546,0.24528301,0.06024096,0.16049384,0.5167173,0.19496855
1547,0.19496855,0.04819277,0.14814816,0.49240124,0.14465407
1548,0.14465407,0.036144577,0.13580246,0.4680851,0.30188677
1549,0.30188677,0.042168677,0.117283955,0.544073,0.45911947
1550,0.45911947,0.04819277,0.09876543,0.6200608,0.509434
1551,0.509434,0.072289154,0.19753085,0.6443769,0.33962262
1552,0.33962262,0.09638554,0.2962963,0.56231004,0.27044025
1553,0.27044025,0.06024096,0.16049384,0.5288754,0.28301886
